Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 1 register,Edge Chromium 89,,,2564-03-22 21:45:42,2564-03-22 21:46:40,57.462s,PASSED
,,,,,,,
Test Cases/UC1_Register/TC 101 Register pass,Edge Chromium 89,,,2564-03-22 21:45:44,2564-03-22 21:46:12,28.094s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-22 21:45:44,2564-03-22 21:45:50,5.489s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-22 21:45:50,2564-03-22 21:45:55,5.193s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Register""))",Edge Chromium 89,,,2564-03-22 21:45:55,2564-03-22 21:45:57,1.821s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Std_ID""), ""614259389"")",Edge Chromium 89,,,2564-03-22 21:45:57,2564-03-22 21:45:57,0.715s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__classroom""), ""61/100"")",Edge Chromium 89,,,2564-03-22 21:45:57,2564-03-22 21:45:58,0.295s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Name_LastName""), ""วรวัฒน์ รัตโนสถ"")",Edge Chromium 89,,,2564-03-22 21:45:58,2564-03-22 21:45:58,0.462s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__ID_Card""), ""1729800230543"")",Edge Chromium 89,,,2564-03-22 21:45:58,2564-03-22 21:45:59,0.481s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__Sex""))",Edge Chromium 89,,,2564-03-22 21:45:59,2564-03-22 21:45:59,0.831s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Tel""), ""00000000"")",Edge Chromium 89,,,2564-03-22 21:45:59,2564-03-22 21:46:00,0.379s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__E_mail""), ""ww"")",Edge Chromium 89,,,2564-03-22 21:46:00,2564-03-22 21:46:00,0.402s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Facebook""), ""www"")",Edge Chromium 89,,,2564-03-22 21:46:00,2564-03-22 21:46:01,0.421s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Name_LastName""), ""วรวัฒน์ "")",Edge Chromium 89,,,2564-03-22 21:46:01,2564-03-22 21:46:01,0.433s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__End_Year""), ""61"")",Edge Chromium 89,,,2564-03-22 21:46:01,2564-03-22 21:46:02,0.686s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__district""), ""บางตาเถร"")",Edge Chromium 89,,,2564-03-22 21:46:02,2564-03-22 21:46:02,0.654s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__canton""), ""สองพี่น้อง"")",Edge Chromium 89,,,2564-03-22 21:46:02,2564-03-22 21:46:03,0.311s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__province""), ""สุพรรณบุรี"")",Edge Chromium 89,,,2564-03-22 21:46:03,2564-03-22 21:46:04,1.483s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Company_Name""), ""wer"")",Edge Chromium 89,,,2564-03-22 21:46:04,2564-03-22 21:46:04,0.351s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/textarea__Company_Address""), ""wer"")",Edge Chromium 89,,,2564-03-22 21:46:04,2564-03-22 21:46:05,0.234s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Profession""), ""wab"")",Edge Chromium 89,,,2564-03-22 21:46:05,2564-03-22 21:46:05,0.227s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Rank""), ""ceo"")",Edge Chromium 89,,,2564-03-22 21:46:05,2564-03-22 21:46:05,0.268s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Postal_code""), ""72110"")",Edge Chromium 89,,,2564-03-22 21:46:05,2564-03-22 21:46:06,0.604s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Company_Tel""), ""011110"")",Edge Chromium 89,,,2564-03-22 21:46:06,2564-03-22 21:46:06,0.540s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Username""), ""earth4"")",Edge Chromium 89,,,2564-03-22 21:46:06,2564-03-22 21:46:07,0.389s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Password""), ""16XdtzjBLPw="")",Edge Chromium 89,,,2564-03-22 21:46:07,2564-03-22 21:46:07,0.397s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Re_Password""), ""16XdtzjBLPw="")",Edge Chromium 89,,,2564-03-22 21:46:07,2564-03-22 21:46:07,0.301s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Instagram""), ""www"")",Edge Chromium 89,,,2564-03-22 21:46:07,2564-03-22 21:46:08,0.227s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__submit""))",Edge Chromium 89,,,2564-03-22 21:46:08,2564-03-22 21:46:09,1.696s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-22 21:46:09,2564-03-22 21:46:12,2.394s,PASSED
,,,,,,,
Test Cases/UC1_Register/TC 102 Register pass,Edge Chromium 89,,,2564-03-22 21:46:12,2564-03-22 21:46:31,19.118s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-22 21:46:12,2564-03-22 21:46:18,6.178s,PASSED
