Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 1 register,Edge Chromium 89,,,2564-03-09 23:54:02,2564-03-09 23:54:58,56.705s,PASSED
,,,,,,,
Test Cases/Register/TC 101 Register pass,Edge Chromium 89,,,2564-03-09 23:54:03,2564-03-09 23:54:30,26.904s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:54:04,2564-03-09 23:54:10,6.071s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-09 23:54:10,2564-03-09 23:54:10,0.244s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:54:10,2564-03-09 23:54:13,3.370s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Register""))",Edge Chromium 89,,,2564-03-09 23:54:13,2564-03-09 23:54:15,1.822s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Std_ID""), ""614259111"")",Edge Chromium 89,,,2564-03-09 23:54:15,2564-03-09 23:54:16,0.714s,PASSED
"setText(findTestObject(""Page_NPRU Alumni/input_name_lname""), ""วรวัต รัตโนนสถ"")",Edge Chromium 89,,,2564-03-09 23:54:16,2564-03-09 23:54:17,0.617s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__ID_Card""), ""1729800227859"")",Edge Chromium 89,,,2564-03-09 23:54:17,2564-03-09 23:54:18,0.957s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__Sex""))",Edge Chromium 89,,,2564-03-09 23:54:18,2564-03-09 23:54:18,0.646s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/textarea__Address""), ""88 995/1"")",Edge Chromium 89,,,2564-03-09 23:54:18,2564-03-09 23:54:19,0.626s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Tel""), ""0654887953"")",Edge Chromium 89,,,2564-03-09 23:54:19,2564-03-09 23:54:19,0.595s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__E_mail""), ""hfomck@gmail.com"")",Edge Chromium 89,,,2564-03-09 23:54:19,2564-03-09 23:54:20,0.502s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Facebook""), ""gots"")",Edge Chromium 89,,,2564-03-09 23:54:20,2564-03-09 23:54:21,0.808s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Instagram""), ""the_gots"")",Edge Chromium 89,,,2564-03-09 23:54:21,2564-03-09 23:54:21,0.560s,PASSED
"setText(findTestObject(""Page_NPRU Alumni/input__Name_LastName""), ""Thanayut"")",Edge Chromium 89,,,2564-03-09 23:54:21,2564-03-09 23:54:22,0.523s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__End_Year""), ""2565"")",Edge Chromium 89,,,2564-03-09 23:54:22,2564-03-09 23:54:22,0.579s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Company_Name""), ""วรวัต รัตโนนสถ"")",Edge Chromium 89,,,2564-03-09 23:54:22,2564-03-09 23:54:23,0.555s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/textarea__Company_Address""), ""88/4 155"")",Edge Chromium 89,,,2564-03-09 23:54:23,2564-03-09 23:54:24,0.617s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Profession""), ""programmer"")",Edge Chromium 89,,,2564-03-09 23:54:24,2564-03-09 23:54:24,0.712s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__Rank""))",Edge Chromium 89,,,2564-03-09 23:54:24,2564-03-09 23:54:25,0.359s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/div_                                       _294fb4""))",Edge Chromium 89,,,2564-03-09 23:54:25,2564-03-09 23:54:25,0.352s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Rank""), ""programmer"")",Edge Chromium 89,,,2564-03-09 23:54:25,2564-03-09 23:54:25,0.473s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Company_Tel""), ""0659986698"")",Edge Chromium 89,,,2564-03-09 23:54:25,2564-03-09 23:54:26,0.450s,PASSED
