Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 2 register,,,,2564-03-02 16:00:00,2564-03-02 16:00:10,9.421s,FAILED
,,,,,,,
Test Cases/Register/TC 201 Register pass,,,,2564-03-02 16:00:04,2564-03-02 16:00:07,3.247s,FAILED
"openBrowser("""")",,,,2564-03-02 16:00:05,2564-03-02 16:00:07,1.858s,FAILED
,,,,,,,
Test Cases/Register/TC 202 Register pass,,,,2564-03-02 16:00:07,2564-03-02 16:00:09,1.485s,FAILED
"openBrowser("""")",,,,2564-03-02 16:00:09,2564-03-02 16:00:09,0.149s,FAILED
,,,,,,,
Test Cases/Register/TC 203 Register failed,,,,2564-03-02 16:00:09,2564-03-02 16:00:10,0.922s,FAILED
"openBrowser("""")",,,,2564-03-02 16:00:10,2564-03-02 16:00:10,0.033s,FAILED
