Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 4 register,,,,2564-03-09 14:32:20,2564-03-09 14:40:41,8m - 20.702s,FAILED
,,,,,,,
Test Cases/Register/TC 401 Register pass,,,,2564-03-09 14:32:22,2564-03-09 14:33:32,1m - 9.911s,FAILED
"openBrowser("""")",,,,2564-03-09 14:32:23,2564-03-09 14:33:31,1m - 8.471s,FAILED
,,,,,,,
Test Cases/Register/TC 402 Register pass,,,,2564-03-09 14:33:33,2564-03-09 14:37:34,4m - 1.176s,FAILED
"openBrowser("""")",,,,2564-03-09 14:35:07,2564-03-09 14:37:31,2m - 24.333s,FAILED
,,,,,,,
Test Cases/Register/TC 403 Register failed,,,,2564-03-09 14:37:47,2564-03-09 14:40:41,2m - 53.979s,FAILED
"openBrowser("""")",,,,2564-03-09 14:39:32,2564-03-09 14:40:40,1m - 7.932s,FAILED
