Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 search,Edge Chromium 89,,,2564-03-10 00:10:44,2564-03-10 00:12:27,1m - 42.942s,PASSED
,,,,,,,
Test Cases/Search/TC 301 search by id,Edge Chromium 89,,,2564-03-10 00:10:50,2564-03-10 00:11:23,33.107s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-10 00:10:53,2564-03-10 00:11:01,8.643s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-10 00:11:01,2564-03-10 00:11:02,0.624s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-10 00:11:02,2564-03-10 00:11:05,2.452s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-10 00:11:05,2564-03-10 00:11:07,2.272s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-10 00:11:07,2564-03-10 00:11:08,1.502s,PASSED
"setEncryptedText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Edge Chromium 89,,,2564-03-10 00:11:08,2564-03-10 00:11:10,1.537s,PASSED
"sendKeys(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-10 00:11:10,2564-03-10 00:11:13,2.784s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/i__fas fa-search""))",Edge Chromium 89,,,2564-03-10 00:11:13,2564-03-10 00:11:15,2.390s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-10 00:11:15,2564-03-10 00:11:16,0.927s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input__Std_ID""), ""614259052"")",Edge Chromium 89,,,2564-03-10 00:11:16,2564-03-10 00:11:17,0.736s,PASSED
"sendKeys(findTestObject(""Object Repository/search/Page_NPRU Alumni/input__Std_ID""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-10 00:11:17,2564-03-10 00:11:20,2.938s,PASSED
"verifyTextPresent(""614259052"", false)",Edge Chromium 89,,,2564-03-10 00:11:20,2564-03-10 00:11:20,0.541s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-10 00:11:20,2564-03-10 00:11:23,3.147s,PASSED
,,,,,,,
Test Cases/Search/TC 302 search by name,Edge Chromium 89,,,2564-03-10 00:11:23,2564-03-10 00:11:38,14.470s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-10 00:11:28,2564-03-10 00:11:31,2.618s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-10 00:11:31,2564-03-10 00:11:32,0.456s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/search"")",Edge Chromium 89,,,2564-03-10 00:11:32,2564-03-10 00:11:33,1.339s,PASSED
"click(findTestObject(""search/Page_NPRU Alumni/button_searchName""))",Edge Chromium 89,,,2564-03-10 00:11:33,2564-03-10 00:11:34,1.456s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__FName_LName""), ""Thanayut Samsang"")",Edge Chromium 89,,,2564-03-10 00:11:34,2564-03-10 00:11:35,1.025s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__search""))",Edge Chromium 89,,,2564-03-10 00:11:35,2564-03-10 00:11:37,1.330s,PASSED
"verifyTextPresent(""Thanayut Samsang"", false)",Edge Chromium 89,,,2564-03-10 00:11:37,2564-03-10 00:11:37,0.215s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-10 00:11:37,2564-03-10 00:11:38,0.985s,PASSED
,,,,,,,
Test Cases/Search/TC 303 search by graduation year,Edge Chromium 89,,,2564-03-10 00:11:38,2564-03-10 00:11:50,12.408s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-10 00:11:39,2564-03-10 00:11:42,2.527s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-10 00:11:42,2564-03-10 00:11:43,0.819s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/search"")",Edge Chromium 89,,,2564-03-10 00:11:43,2564-03-10 00:11:44,1.499s,PASSED
