Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 2 register,Edge Chromium 88,,,2564-03-02 16:05:36,2564-03-02 16:09:46,4m - 9.501s,FAILED
,,,,,,,
Test Cases/Register/TC 201 Register pass,Edge Chromium 88,,,2564-03-02 16:05:43,2564-03-02 16:08:35,2m - 51.620s,FAILED
"openBrowser("""")",Edge Chromium 88,,,2564-03-02 16:05:46,2564-03-02 16:06:16,30.030s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 88,,,2564-03-02 16:06:16,2564-03-02 16:06:30,13.434s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Register""))",Edge Chromium 88,,,2564-03-02 16:06:30,2564-03-02 16:06:39,9.124s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Std_ID""), ""614259055"")",Edge Chromium 88,,,2564-03-02 16:06:39,2564-03-02 16:06:41,1.841s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Name_LastName""), ""วรวัต รัตโนนสถ"")",Edge Chromium 88,,,2564-03-02 16:06:41,2564-03-02 16:06:42,1.670s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__ID_Card""), ""1729800227859"")",Edge Chromium 88,,,2564-03-02 16:06:42,2564-03-02 16:06:43,1.012s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__Sex""))",Edge Chromium 88,,,2564-03-02 16:06:43,2564-03-02 16:06:44,0.765s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/textarea__Address""), ""88 995/1"")",Edge Chromium 88,,,2564-03-02 16:06:44,2564-03-02 16:06:45,0.671s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Tel""), ""0654887953"")",Edge Chromium 88,,,2564-03-02 16:06:45,2564-03-02 16:06:46,0.810s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__E_mail""), ""hfomck@gmail.com"")",Edge Chromium 88,,,2564-03-02 16:06:46,2564-03-02 16:06:48,2.832s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Facebook""), ""gots"")",Edge Chromium 88,,,2564-03-02 16:06:48,2564-03-02 16:06:52,3.272s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Instagram""), ""the_gots"")",Edge Chromium 88,,,2564-03-02 16:06:52,2564-03-02 16:07:02,10.381s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__Name_LastName""))",Edge Chromium 88,,,2564-03-02 16:07:02,2564-03-02 16:07:03,1.221s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__Name_LastName""))",Edge Chromium 88,,,2564-03-02 16:07:03,2564-03-02 16:07:06,2.593s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Name_LastName""), ""วรวัต รัตโนนสถ"")",Edge Chromium 88,,,2564-03-02 16:07:06,2564-03-02 16:07:10,3.788s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__End_Year""), ""2565"")",Edge Chromium 88,,,2564-03-02 16:07:10,2564-03-02 16:07:12,1.935s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Company_Name""), ""วรวัต รัตโนนสถ"")",Edge Chromium 88,,,2564-03-02 16:07:12,2564-03-02 16:07:12,0.744s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/textarea__Company_Address""), ""88/4 155"")",Edge Chromium 88,,,2564-03-02 16:07:12,2564-03-02 16:07:14,1.707s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Profession""), ""programmer"")",Edge Chromium 88,,,2564-03-02 16:07:14,2564-03-02 16:07:19,5.089s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__Rank""))",Edge Chromium 88,,,2564-03-02 16:07:19,2564-03-02 16:07:22,2.594s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/div_                                       _294fb4""))",Edge Chromium 88,,,2564-03-02 16:07:22,2564-03-02 16:07:23,1.541s,PASSED
