Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 1 register,Edge Chromium 89,,,2564-03-09 23:49:44,2564-03-09 23:50:33,48.579s,FAILED
,,,,,,,
Test Cases/Register/TC 101 Register pass,Edge Chromium 89,,,2564-03-09 23:49:46,2564-03-09 23:50:09,23.369s,FAILED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:49:46,2564-03-09 23:49:54,7.526s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-09 23:49:54,2564-03-09 23:49:54,0.274s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:49:54,2564-03-09 23:49:56,1.720s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Register""))",Edge Chromium 89,,,2564-03-09 23:49:56,2564-03-09 23:49:57,0.919s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Std_ID""), ""614259088"")",Edge Chromium 89,,,2564-03-09 23:49:57,2564-03-09 23:49:57,0.647s,PASSED
"setText(findTestObject(""Page_NPRU Alumni/input_name_lname""), ""วรวัต รัตโนนสถ"")",Edge Chromium 89,,,2564-03-09 23:49:57,2564-03-09 23:49:58,0.478s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__ID_Card""), ""1729800227859"")",Edge Chromium 89,,,2564-03-09 23:49:58,2564-03-09 23:49:58,0.365s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__Sex""))",Edge Chromium 89,,,2564-03-09 23:49:58,2564-03-09 23:49:59,0.397s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/textarea__Address""), ""88 995/1"")",Edge Chromium 89,,,2564-03-09 23:49:59,2564-03-09 23:49:59,0.364s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Tel""), ""0654887953"")",Edge Chromium 89,,,2564-03-09 23:49:59,2564-03-09 23:49:59,0.363s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__E_mail""), ""hfomck@gmail.com"")",Edge Chromium 89,,,2564-03-09 23:49:59,2564-03-09 23:50:00,0.423s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Facebook""), ""gots"")",Edge Chromium 89,,,2564-03-09 23:50:00,2564-03-09 23:50:00,0.352s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Instagram""), ""the_gots"")",Edge Chromium 89,,,2564-03-09 23:50:00,2564-03-09 23:50:01,0.364s,PASSED
"setText(findTestObject(""Page_NPRU Alumni/input__Name_LastName""), ""Thanayut"")",Edge Chromium 89,,,2564-03-09 23:50:01,2564-03-09 23:50:01,0.328s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__End_Year""), ""2565"")",Edge Chromium 89,,,2564-03-09 23:50:01,2564-03-09 23:50:01,0.406s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Company_Name""), ""วรวัต รัตโนนสถ"")",Edge Chromium 89,,,2564-03-09 23:50:01,2564-03-09 23:50:02,0.344s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/textarea__Company_Address""), ""88/4 155"")",Edge Chromium 89,,,2564-03-09 23:50:02,2564-03-09 23:50:02,0.316s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Profession""), ""programmer"")",Edge Chromium 89,,,2564-03-09 23:50:02,2564-03-09 23:50:02,0.499s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__Rank""))",Edge Chromium 89,,,2564-03-09 23:50:03,2564-03-09 23:50:03,0.302s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/div_                                       _294fb4""))",Edge Chromium 89,,,2564-03-09 23:50:03,2564-03-09 23:50:03,0.325s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Rank""), ""programmer"")",Edge Chromium 89,,,2564-03-09 23:50:03,2564-03-09 23:50:04,0.496s,PASSED
