Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 search,Edge Chromium 89,,,2564-03-10 00:05:10,2564-03-10 00:06:29,1m - 19.125s,FAILED
,,,,,,,
Test Cases/Search/TC 301 search by id,Edge Chromium 89,,,2564-03-10 00:05:19,2564-03-10 00:05:35,15.754s,FAILED
"openBrowser("""")",Edge Chromium 89,,,2564-03-10 00:05:22,2564-03-10 00:05:35,12.235s,FAILED
,,,,,,,
Test Cases/Search/TC 302 search by name,Edge Chromium 89,,,2564-03-10 00:05:35,2564-03-10 00:05:49,14.042s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-10 00:05:36,2564-03-10 00:05:39,2.276s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-10 00:05:39,2564-03-10 00:05:39,0.610s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/search"")",Edge Chromium 89,,,2564-03-10 00:05:39,2564-03-10 00:05:42,2.377s,PASSED
"click(findTestObject(""search/Page_NPRU Alumni/button_searchName""))",Edge Chromium 89,,,2564-03-10 00:05:42,2564-03-10 00:05:43,1.725s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__FName_LName""), ""Thanayut Samsang"")",Edge Chromium 89,,,2564-03-10 00:05:43,2564-03-10 00:05:45,1.803s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__search""))",Edge Chromium 89,,,2564-03-10 00:05:45,2564-03-10 00:05:46,1.270s,PASSED
"verifyTextPresent(""Thanayut Samsang"", false)",Edge Chromium 89,,,2564-03-10 00:05:46,2564-03-10 00:05:47,0.283s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-10 00:05:47,2564-03-10 00:05:49,2.174s,PASSED
,,,,,,,
Test Cases/Search/TC 303 search by graduation year,Edge Chromium 89,,,2564-03-10 00:05:49,2564-03-10 00:06:00,10.908s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-10 00:05:50,2564-03-10 00:05:52,2.363s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-10 00:05:52,2564-03-10 00:05:52,0.320s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/search"")",Edge Chromium 89,,,2564-03-10 00:05:52,2564-03-10 00:05:54,2.155s,PASSED
"click(findTestObject(""search/Page_NPRU Alumni/search_buttonYear""))",Edge Chromium 89,,,2564-03-10 00:05:54,2564-03-10 00:05:56,1.863s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__End_Year""), ""2561"")",Edge Chromium 89,,,2564-03-10 00:05:56,2564-03-10 00:05:57,0.794s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__search""))",Edge Chromium 89,,,2564-03-10 00:05:57,2564-03-10 00:05:58,0.617s,PASSED
"verifyTextPresent(""2561"", false)",Edge Chromium 89,,,2564-03-10 00:05:58,2564-03-10 00:05:58,0.217s,PASSED
