Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 search,Edge Chromium 89,,,2564-03-09 23:41:38,2564-03-09 23:43:14,1m - 35.890s,FAILED
,,,,,,,
Test Cases/Search/TC 301 search by id,Edge Chromium 89,,,2564-03-09 23:41:44,2564-03-09 23:42:18,33.290s,FAILED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:41:48,2564-03-09 23:41:58,10.023s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-09 23:41:58,2564-03-09 23:41:58,0.409s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:41:58,2564-03-09 23:42:01,2.677s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 23:42:01,2564-03-09 23:42:04,2.457s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-09 23:42:04,2564-03-09 23:42:05,1.578s,PASSED
"setEncryptedText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Edge Chromium 89,,,2564-03-09 23:42:05,2564-03-09 23:42:09,3.556s,PASSED
"sendKeys(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-09 23:42:09,2564-03-09 23:42:15,6.151s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/i__fas fa-search""))",Edge Chromium 89,,,2564-03-09 23:42:15,2564-03-09 23:42:18,2.722s,FAILED
,,,,,,,
Test Cases/Search/TC 302 search by name,Edge Chromium 89,,,2564-03-09 23:42:18,2564-03-09 23:42:33,15.170s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:42:19,2564-03-09 23:42:23,4.005s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-09 23:42:23,2564-03-09 23:42:23,0.347s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/search"")",Edge Chromium 89,,,2564-03-09 23:42:23,2564-03-09 23:42:27,3.662s,PASSED
"click(findTestObject(""search/Page_NPRU Alumni/button_searchName""))",Edge Chromium 89,,,2564-03-09 23:42:27,2564-03-09 23:42:29,1.915s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__FName_LName""), ""Thanayut Samsang"")",Edge Chromium 89,,,2564-03-09 23:42:29,2564-03-09 23:42:30,0.939s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__search""))",Edge Chromium 89,,,2564-03-09 23:42:30,2564-03-09 23:42:31,1.096s,PASSED
"verifyTextPresent(""Thanayut Samsang"", false)",Edge Chromium 89,,,2564-03-09 23:42:31,2564-03-09 23:42:32,0.464s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-09 23:42:32,2564-03-09 23:42:33,1.277s,PASSED
,,,,,,,
Test Cases/Search/TC 303 search by graduation year,Edge Chromium 89,,,2564-03-09 23:42:33,2564-03-09 23:42:52,19.180s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:42:35,2564-03-09 23:42:38,3.691s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-09 23:42:38,2564-03-09 23:42:39,0.398s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/search"")",Edge Chromium 89,,,2564-03-09 23:42:39,2564-03-09 23:42:44,4.884s,PASSED
